"","X","Account.Number","Customer.ID","Due.Date","Modified.Date","Online.Order.Flag","Order.Date","Sales.Person.ID","Sales.Order.Number","Ship.Date","Freight","Sub.Total","Tax.Amt","Total.Due"
"2940",2687,"10-4030-011246",11246,"2007-08-08","2007-08-03",TRUE,"2007-07-27",NA,"SO51604","2007-08-03",58.2495,2329.98,186.3984,2574.6279
"2941",4281,"10-4030-013744",13744,"2007-08-08","2007-08-03",TRUE,"2007-07-27",NA,"SO51608","2007-08-03",19.436,777.44,62.1952,859.0712
"2942",4285,"10-4030-013746",13746,"2007-08-08","2007-08-03",TRUE,"2007-07-27",NA,"SO51609","2007-08-03",20.169,806.76,64.5408,891.4698
"2943",5564,"10-4030-016098",16098,"2007-08-08","2007-08-03",TRUE,"2007-07-27",NA,"SO51613","2007-08-03",18.9083,756.33,60.5064,835.7447
"2944",5882,"10-4030-016799",16799,"2007-08-08","2007-08-03",TRUE,"2007-07-27",NA,"SO51607","2007-08-03",42.5248,1700.99,136.0792,1879.594
"2945",6615,"10-4030-018902",18902,"2007-08-08","2007-08-03",TRUE,"2007-07-27",NA,"SO51611","2007-08-03",15.199,607.96,48.6368,671.7958
"2946",7425,"10-4030-021039",21039,"2007-08-08","2007-08-03",TRUE,"2007-07-27",NA,"SO51606","2007-08-03",42.5248,1700.99,136.0792,1879.594
"2947",7434,"10-4030-021056",21056,"2007-08-08","2007-08-03",TRUE,"2007-07-27",NA,"SO51605","2007-08-03",44.124,1764.96,141.1968,1950.2808
"2948",7553,"10-4030-021466",21466,"2007-08-08","2007-08-03",TRUE,"2007-07-27",NA,"SO51616","2007-08-03",13.9065,556.26,44.5008,614.6673
"2949",7814,"10-4030-022441",22441,"2007-08-08","2007-08-03",TRUE,"2007-07-27",NA,"SO51617","2007-08-03",14.9488,597.95,47.836,660.7348
"2950",8280,"10-4030-024420",24420,"2007-08-08","2007-08-03",TRUE,"2007-07-27",NA,"SO51615","2007-08-03",59.8265,2393.06,191.4448,2644.3313
"2951",8849,"10-4030-026308",26308,"2007-08-08","2007-08-03",TRUE,"2007-07-27",NA,"SO51614","2007-08-03",19.9085,796.34,63.7072,879.9557
"2952",9754,"10-4030-028757",28757,"2007-08-08","2007-08-03",TRUE,"2007-07-27",NA,"SO51618","2007-08-03",13.4998,539.99,43.1992,596.689
"2953",2910,"10-4030-011444",11444,"2007-08-09","2007-08-04",TRUE,"2007-07-28",NA,"SO51629","2007-08-04",59.424,2376.96,190.1568,2626.5408
"2954",4602,"10-4030-014264",14264,"2007-08-09","2007-08-04",TRUE,"2007-07-28",NA,"SO51634","2007-08-04",18.7835,751.34,60.1072,830.2307
"2955",4940,"10-4030-014927",14927,"2007-08-09","2007-08-04",TRUE,"2007-07-28",NA,"SO51622","2007-08-04",15.299,611.96,48.9568,676.2158
"2956",5295,"10-4030-015554",15554,"2007-08-09","2007-08-04",TRUE,"2007-07-28",NA,"SO51626","2007-08-04",14.3745,574.98,45.9984,635.3529
"2957",6260,"10-4030-017949",17949,"2007-08-09","2007-08-04",TRUE,"2007-07-28",NA,"SO51621","2007-08-04",20.487,819.48,65.5584,905.5254
"2958",6630,"10-4030-018957",18957,"2007-08-09","2007-08-04",TRUE,"2007-07-28",NA,"SO51625","2007-08-04",14.7315,589.26,47.1408,651.1323
"2959",6709,"10-4030-019199",19199,"2007-08-09","2007-08-04",TRUE,"2007-07-28",NA,"SO51630","2007-08-04",28.3618,1134.47,90.7576,1253.5894
"2960",6712,"10-4030-019211",19211,"2007-08-09","2007-08-04",TRUE,"2007-07-28",NA,"SO51631","2007-08-04",28.0123,1120.49,89.6392,1238.1415
"2961",6733,"10-4030-019269",19269,"2007-08-09","2007-08-04",TRUE,"2007-07-28",NA,"SO51628","2007-08-04",13.4998,539.99,43.1992,596.689
"2962",6782,"10-4030-019326",19326,"2007-08-09","2007-08-04",TRUE,"2007-07-28",NA,"SO51633","2007-08-04",28.0123,1120.49,89.6392,1238.1415
"2963",6846,"10-4030-019422",19422,"2007-08-09","2007-08-04",TRUE,"2007-07-28",NA,"SO51632","2007-08-04",28.0123,1120.49,89.6392,1238.1415
"2964",7311,"10-4030-020832",20832,"2007-08-09","2007-08-04",TRUE,"2007-07-28",NA,"SO51619","2007-08-04",43.7745,1750.98,140.0784,1934.8329
"2965",7427,"10-4030-021040",21040,"2007-08-09","2007-08-04",TRUE,"2007-07-28",NA,"SO51620","2007-08-04",44.599,1783.96,142.7168,1971.2758
"2966",7642,"10-4030-021857",21857,"2007-08-09","2007-08-04",TRUE,"2007-07-28",NA,"SO51624","2007-08-04",62.1833,2487.33,198.9864,2748.4997
"2967",7815,"10-4030-022445",22445,"2007-08-09","2007-08-04",TRUE,"2007-07-28",NA,"SO51623","2007-08-04",62.2545,2490.18,199.2144,2751.6489
"2968",9564,"10-4030-028206",28206,"2007-08-09","2007-08-04",TRUE,"2007-07-28",NA,"SO51627","2007-08-04",59.9513,2398.05,191.844,2649.8453
"2969",2476,"10-4030-011011",11011,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51650","2007-08-05",57.3748,2294.99,183.5992,2535.964
"2970",2531,"10-4030-011064",11064,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51646","2007-08-05",57.6245,2304.98,184.3984,2547.0029
"2971",2544,"10-4030-011077",11077,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51651","2007-08-05",59.3745,2374.98,189.9984,2624.3529
"2972",2599,"10-4030-011124",11124,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51649","2007-08-05",57.7493,2309.97,184.7976,2552.5169
"2973",2607,"10-4030-011144",11144,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51647","2007-08-05",59.9993,2399.97,191.9976,2651.9669
"2974",2608,"10-4030-011145",11145,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51648","2007-08-05",57.7493,2309.97,184.7976,2552.5169
"2975",2810,"10-4030-011339",11339,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51641","2007-08-05",58.2495,2329.98,186.3984,2574.6279
"2976",2922,"10-4030-011450",11450,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51652","2007-08-05",59.2555,2370.22,189.6176,2619.0931
"2977",3397,"10-4030-012131",12131,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51644","2007-08-05",61.0838,2443.35,195.468,2699.9018
"2978",3579,"10-4030-012384",12384,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51642","2007-08-05",60.7243,2428.97,194.3176,2684.0119
"2979",4301,"10-4030-013778",13778,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51638","2007-08-05",20.487,819.48,65.5584,905.5254
"2980",4558,"10-4030-014189",14189,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51658","2007-08-05",60.4765,2419.06,193.5248,2673.0613
"2981",4609,"10-4030-014275",14275,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51659","2007-08-05",18.7835,751.34,60.1072,830.2307
"2982",5291,"10-4030-015552",15552,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51645","2007-08-05",16.0868,643.47,51.4776,711.0344
"2983",5346,"10-4030-015630",15630,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51639","2007-08-05",20.169,806.76,64.5408,891.4698
"2984",6408,"10-4030-018238",18238,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51636","2007-08-05",61.3085,2452.34,196.1872,2709.8357
"2985",6416,"10-4030-018242",18242,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51635","2007-08-05",63.586,2543.44,203.4752,2810.5012
"2986",6691,"10-4030-019169",19169,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51657","2007-08-05",29.262,1170.48,93.6384,1293.3804
"2987",6807,"10-4030-019361",19361,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51643","2007-08-05",61.9585,2478.34,198.2672,2738.5657
"2988",7284,"10-4030-020722",20722,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51640","2007-08-05",20.487,819.48,65.5584,905.5254
"2989",7593,"10-4030-021576",21576,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51655","2007-08-05",13.7245,548.98,43.9184,606.6229
"2990",8186,"10-4030-024102",24102,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51637","2007-08-05",44.4868,1779.47,142.3576,1966.3144
"2991",8286,"10-4030-024433",24433,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51654","2007-08-05",61.0635,2442.54,195.4032,2699.0067
"2992",8369,"10-4030-024661",24661,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51656","2007-08-05",15.0873,603.49,48.2792,666.8565
"2993",9878,"10-4030-029137",29137,"2007-08-10","2007-08-05",TRUE,"2007-07-29",NA,"SO51653","2007-08-05",60.4765,2419.06,193.5248,2673.0613
"2994",2534,"10-4030-011069",11069,"2007-08-11","2007-08-06",TRUE,"2007-07-30",NA,"SO51667","2007-08-06",57.9998,2319.99,185.5992,2563.589
"2995",2572,"10-4030-011101",11101,"2007-08-11","2007-08-06",TRUE,"2007-07-30",NA,"SO51668","2007-08-06",60.9998,2439.99,195.1992,2696.189
"2996",2695,"10-4030-011252",11252,"2007-08-11","2007-08-06",TRUE,"2007-07-30",NA,"SO51665","2007-08-06",58.5493,2341.97,187.3576,2587.8769
"2997",3609,"10-4030-012461",12461,"2007-08-11","2007-08-06",TRUE,"2007-07-30",NA,"SO51660","2007-08-06",59.249,2369.96,189.5968,2618.8058
"2998",4279,"10-4030-013742",13742,"2007-08-11","2007-08-06",TRUE,"2007-07-30",NA,"SO51664","2007-08-06",20.169,806.76,64.5408,891.4698
"2999",5651,"10-4030-016327",16327,"2007-08-11","2007-08-06",TRUE,"2007-07-30",NA,"SO51663","2007-08-06",61.658,2466.32,197.3056,2725.2836
"3000",6731,"10-4030-019264",19264,"2007-08-11","2007-08-06",TRUE,"2007-07-30",NA,"SO51666","2007-08-06",13.8493,553.97,44.3176,612.1369
"3001",7318,"10-4030-020837",20837,"2007-08-11","2007-08-06",TRUE,"2007-07-30",NA,"SO51661","2007-08-06",44.124,1764.96,141.1968,1950.2808
"3002",7796,"10-4030-022398",22398,"2007-08-11","2007-08-06",TRUE,"2007-07-30",NA,"SO51671","2007-08-06",13.4998,539.99,43.1992,596.689
"3003",8281,"10-4030-024421",24421,"2007-08-11","2007-08-06",TRUE,"2007-07-30",NA,"SO51670","2007-08-06",61.1763,2447.05,195.764,2703.9903
"3004",8845,"10-4030-026306",26306,"2007-08-11","2007-08-06",TRUE,"2007-07-30",NA,"SO51669","2007-08-06",18.7835,751.34,60.1072,830.2307
"3005",8888,"10-4030-026382",26382,"2007-08-11","2007-08-06",TRUE,"2007-07-30",NA,"SO51662","2007-08-06",61.0838,2443.35,195.468,2699.9018
"3006",2521,"10-4030-011057",11057,"2007-08-12","2007-08-07",TRUE,"2007-07-31",NA,"SO51682","2007-08-07",57.9998,2319.99,185.5992,2563.589
"3007",2556,"10-4030-011090",11090,"2007-08-12","2007-08-07",TRUE,"2007-07-31",NA,"SO51679","2007-08-07",59.3618,2374.47,189.9576,2623.7894
"3008",2564,"10-4030-011095",11095,"2007-08-12","2007-08-07",TRUE,"2007-07-31",NA,"SO51683","2007-08-07",59.099,2363.96,189.1168,2612.1758
"3009",2660,"10-4030-011224",11224,"2007-08-12","2007-08-07",TRUE,"2007-07-31",NA,"SO51678","2007-08-07",58.2495,2329.98,186.3984,2574.6279
"3010",2743,"10-4030-011290",11290,"2007-08-12","2007-08-07",TRUE,"2007-07-31",NA,"SO51677","2007-08-07",58.8745,2354.98,188.3984,2602.2529
"3011",2924,"10-4030-011451",11451,"2007-08-12","2007-08-07",TRUE,"2007-07-31",NA,"SO51684","2007-08-07",59.1735,2366.94,189.3552,2615.4687
"3012",3497,"10-4030-012272",12272,"2007-08-12","2007-08-07",TRUE,"2007-07-31",NA,"SO51681","2007-08-07",18.7835,751.34,60.1072,830.2307
"3013",3505,"10-4030-012281",12281,"2007-08-12","2007-08-07",TRUE,"2007-07-31",NA,"SO51680","2007-08-07",19.4335,777.34,62.1872,858.9607
"3014",4553,"10-4030-014181",14181,"2007-08-12","2007-08-07",TRUE,"2007-07-31",NA,"SO51687","2007-08-07",60.7013,2428.05,194.244,2682.9953
"3015",5286,"10-4030-015548",15548,"2007-08-12","2007-08-07",TRUE,"2007-07-31",NA,"SO51675","2007-08-07",13.8743,554.97,44.3976,613.2419
"3016",5639,"10-4030-016310",16310,"2007-08-12","2007-08-07",TRUE,"2007-07-31",NA,"SO51688","2007-08-07",31.246,1249.84,99.9872,1381.0732
"3017",5681,"10-4030-016400",16400,"2007-08-12","2007-08-07",TRUE,"2007-07-31",NA,"SO51673","2007-08-07",62.8733,2514.93,201.1944,2778.9977
"3018",6710,"10-4030-019201",19201,"2007-08-12","2007-08-07",TRUE,"2007-07-31",NA,"SO51685","2007-08-07",28.0123,1120.49,89.6392,1238.1415
"3019",6862,"10-4030-019435",19435,"2007-08-12","2007-08-07",TRUE,"2007-07-31",NA,"SO51672","2007-08-07",61.4333,2457.33,196.5864,2715.3497
"3020",7081,"10-4030-020037",20037,"2007-08-12","2007-08-07",TRUE,"2007-07-31",NA,"SO51676","2007-08-07",64.8988,2595.95,207.676,2868.5248
"3021",7405,"10-4030-021013",21013,"2007-08-12","2007-08-07",TRUE,"2007-07-31",NA,"SO51686","2007-08-07",13.7245,548.98,43.9184,606.6229
"3022",8089,"10-4030-023597",23597,"2007-08-12","2007-08-07",TRUE,"2007-07-31",NA,"SO51674","2007-08-07",62.0558,2482.23,198.5784,2742.8642
"3023",9106,"10-4030-026825",26825,"2007-08-12","2007-08-07",TRUE,"2007-07-31",NA,"SO51689","2007-08-07",30.7208,1228.83,98.3064,1357.8572
"3024",9,"10-4020-000002",29816,"2007-08-13","2007-08-08",FALSE,"2007-08-01",283,"SO51728","2007-08-08",88.3542,3107.022,282.7334,3478.1096
"3025",34,"10-4020-000008",29814,"2007-08-13","2007-08-08",FALSE,"2007-08-01",279,"SO51874","2007-08-08",217.5868,6557.411,696.2777,7471.2755
"3026",38,"10-4020-000009",29626,"2007-08-13","2007-08-08",FALSE,"2007-08-01",279,"SO51758","2007-08-08",40.1396,1301.826,128.4468,1470.4124
"3027",52,"10-4020-000012",29627,"2007-08-13","2007-08-08",FALSE,"2007-08-01",278,"SO51703","2007-08-08",1536.6529,50300.616,4917.2891,56754.558
"3028",78,"10-4020-000018",29955,"2007-08-13","2007-08-08",FALSE,"2007-08-01",277,"SO51691","2007-08-08",975.6942,32164.548,3122.2216,36262.4638
"3029",100,"10-4020-000022",29569,"2007-08-13","2007-08-08",FALSE,"2007-08-01",275,"SO51807","2007-08-08",113.1434,3669.516,362.0589,4144.7183
"3030",126,"10-4020-000028",29567,"2007-08-13","2007-08-08",FALSE,"2007-08-01",289,"SO51702","2007-08-08",44.8163,1506.564,143.4122,1694.7925
"3031",136,"10-4020-000031",29777,"2007-08-13","2007-08-08",FALSE,"2007-08-01",290,"SO51803","2007-08-08",52.9655,1717.8,169.4896,1940.2551
"3032",171,"10-4020-000043",29935,"2007-08-13","2007-08-08",FALSE,"2007-08-01",276,"SO51715","2007-08-08",1128.8898,37540.9762,3612.4473,42282.3133
"3033",181,"10-4020-000045",29963,"2007-08-13","2007-08-08",FALSE,"2007-08-01",279,"SO51831","2007-08-08",617.0288,20403.594,1974.4922,22995.115
"3034",208,"10-4020-000056",29800,"2007-08-13","2007-08-08",FALSE,"2007-08-01",283,"SO51802","2007-08-08",101.5733,3385.776,325.0345,3812.3838
"3035",228,"10-4020-000062",29798,"2007-08-13","2007-08-08",FALSE,"2007-08-01",279,"SO51746","2007-08-08",164.2335,5467.248,525.547,6157.0285
"3036",236,"10-4020-000063",29968,"2007-08-13","2007-08-08",FALSE,"2007-08-01",279,"SO51824","2007-08-08",1615.9473,53024.0016,5171.0313,59810.9802
"3037",237,"10-4020-000064",29928,"2007-08-13","2007-08-08",FALSE,"2007-08-01",289,"SO51699","2007-08-08",779.6932,21892.136,2495.0182,25166.8474
"3038",242,"10-4020-000065",29797,"2007-08-13","2007-08-08",FALSE,"2007-08-01",289,"SO51781","2007-08-08",198.7978,6857.886,636.1528,7692.8366
"3039",252,"10-4020-000068",29586,"2007-08-13","2007-08-08",FALSE,"2007-08-01",288,"SO51750","2007-08-08",211.0992,8398.5368,675.5173,9285.1533
"3040",253,"10-4020-000068",29586,"2007-08-13","2007-08-08",FALSE,"2007-08-01",288,"SO51753","2007-08-08",136.6836,4667.6435,437.3876,5241.7147
"3041",255,"10-4020-000070",29926,"2007-08-13","2007-08-08",FALSE,"2007-08-01",287,"SO51811","2007-08-08",11.0044,356.898,35.2139,403.1163
"3042",282,"10-4020-000077",29598,"2007-08-13","2007-08-08",FALSE,"2007-08-01",281,"SO51795","2007-08-08",225.1791,7633.056,720.5731,8578.8082
"3043",295,"10-4020-000079",29924,"2007-08-13","2007-08-08",FALSE,"2007-08-01",276,"SO51828","2007-08-08",1977.6951,66047.3337,6328.6242,74353.653
"3044",296,"10-4020-000080",29597,"2007-08-13","2007-08-08",FALSE,"2007-08-01",279,"SO51701","2007-08-08",90.5285,2254.7148,289.6912,2634.9345
"3045",314,"10-4020-000084",29705,"2007-08-13","2007-08-08",FALSE,"2007-08-01",278,"SO51839","2007-08-08",1282.0242,42829.6815,4102.4775,48214.1832
"3046",315,"10-4020-000085",29923,"2007-08-13","2007-08-08",FALSE,"2007-08-01",290,"SO51857","2007-08-08",3242.4072,94139.2728,10375.703,107757.383
"3047",317,"10-4020-000087",29706,"2007-08-13","2007-08-08",FALSE,"2007-08-01",286,"SO51814","2007-08-08",2056.7565,57103.0684,6581.6209,65741.4458
"3048",322,"10-4020-000089",29633,"2007-08-13","2007-08-08",FALSE,"2007-08-01",277,"SO51741","2007-08-08",89.4834,2964.9942,286.3468,3340.8244
"3049",353,"10-4020-000097",29919,"2007-08-13","2007-08-08",FALSE,"2007-08-01",276,"SO51745","2007-08-08",2206.8124,73437.9329,7061.7998,82706.5451
"3050",366,"10-4020-000099",29945,"2007-08-13","2007-08-08",FALSE,"2007-08-01",279,"SO51799","2007-08-08",21.3404,700.878,68.2893,790.5077
"3051",367,"10-4020-000100",29918,"2007-08-13","2007-08-08",FALSE,"2007-08-01",289,"SO51818","2007-08-08",1195.785,39731.712,3826.5119,44754.0089
"3052",372,"10-4020-000101",29677,"2007-08-13","2007-08-08",FALSE,"2007-08-01",289,"SO51700","2007-08-08",142.5545,4823.568,456.1744,5422.2969
"3053",381,"10-4020-000103",30073,"2007-08-13","2007-08-08",FALSE,"2007-08-01",290,"SO51733","2007-08-08",1027.2788,29331.5099,3287.2922,33646.0809
"3054",393,"10-4020-000107",29675,"2007-08-13","2007-08-08",FALSE,"2007-08-01",277,"SO51725","2007-08-08",38.8793,1295.976,124.4137,1459.269
"3055",398,"10-4020-000108",29947,"2007-08-13","2007-08-08",FALSE,"2007-08-01",277,"SO51810","2007-08-08",1365.6943,45822.421,4370.2218,51558.3371
"3056",415,"10-4020-000115",29949,"2007-08-13","2007-08-08",FALSE,"2007-08-01",276,"SO51707","2007-08-08",24.1108,790.728,77.1545,891.9933
"3057",450,"10-4020-000124",29952,"2007-08-13","2007-08-08",FALSE,"2007-08-01",282,"SO51787","2007-08-08",26.4828,858.9,84.7448,970.1276
"3058",476,"10-4020-000131",30063,"2007-08-13","2007-08-08",FALSE,"2007-08-01",281,"SO51827","2007-08-08",785.987,22147.2853,2515.1585,25448.4308
"3059",481,"10-4020-000134",30062,"2007-08-13","2007-08-08",FALSE,"2007-08-01",279,"SO51759","2007-08-08",20.1688,672.294,64.5402,757.003
"3060",495,"10-4020-000138",29666,"2007-08-13","2007-08-08",FALSE,"2007-08-01",274,"SO51786","2007-08-08",511.5113,15842.6141,1636.8361,17990.9615
"3061",501,"10-4020-000141",29665,"2007-08-13","2007-08-08",FALSE,"2007-08-01",286,"SO51834","2007-08-08",100.4464,3560.754,321.4285,3982.6289
"3062",549,"10-4020-000152",29640,"2007-08-13","2007-08-08",FALSE,"2007-08-01",279,"SO51854","2007-08-08",0.824,26.724,2.6368,30.1848
"3063",572,"10-4020-000157",29630,"2007-08-13","2007-08-08",FALSE,"2007-08-01",290,"SO51801","2007-08-08",2.225,72.162,7.12,81.507
"3064",573,"10-4020-000159",29556,"2007-08-13","2007-08-08",FALSE,"2007-08-01",286,"SO51804","2007-08-08",26.1822,868.854,83.7832,978.8194
"3065",597,"10-4020-000164",29717,"2007-08-13","2007-08-08",FALSE,"2007-08-01",283,"SO51792","2007-08-08",25.2433,818.7,80.7784,924.7217
"3066",620,"10-4020-000167",29716,"2007-08-13","2007-08-08",FALSE,"2007-08-01",281,"SO51773","2007-08-08",1069.823,35821.6748,3423.4336,40314.9314
"3067",654,"10-4020-000175",29712,"2007-08-13","2007-08-08",FALSE,"2007-08-01",290,"SO51739","2007-08-08",3362.0068,111036.9487,10758.4219,125157.3774
"3068",657,"10-4020-000178",29713,"2007-08-13","2007-08-08",FALSE,"2007-08-01",282,"SO51785","2007-08-08",67.1095,2130.7669,214.7503,2412.6267
"3069",663,"10-4020-000181",29936,"2007-08-13","2007-08-08",FALSE,"2007-08-01",284,"SO51859","2007-08-08",60.4395,1914.4429,193.4064,2168.2888
"3070",694,"10-4020-000193",29940,"2007-08-13","2007-08-08",FALSE,"2007-08-01",290,"SO51858","2007-08-08",4228.015,122284.4578,13529.6481,140042.1209
"3071",709,"10-4020-000198",29554,"2007-08-13","2007-08-08",FALSE,"2007-08-01",277,"SO51709","2007-08-08",4.6524,173.394,14.8875,192.9339
"3072",710,"10-4020-000199",29942,"2007-08-13","2007-08-08",FALSE,"2007-08-01",284,"SO51726","2007-08-08",1583.3553,49258.2807,5066.7368,55908.3728
"3073",737,"10-4020-000206",29888,"2007-08-13","2007-08-08",FALSE,"2007-08-01",279,"SO51693","2007-08-08",1028.4806,33973.89,3291.138,38293.5086
"3074",742,"10-4020-000207",29540,"2007-08-13","2007-08-08",FALSE,"2007-08-01",279,"SO51718","2007-08-08",134.8611,4715.8695,431.5554,5282.286
"3075",759,"10-4020-000210",29539,"2007-08-13","2007-08-08",FALSE,"2007-08-01",278,"SO51698","2007-08-08",170.215,5836.104,544.6881,6551.0071
"3076",763,"10-4020-000213",29538,"2007-08-13","2007-08-08",FALSE,"2007-08-01",286,"SO51710","2007-08-08",630.4245,18061.4216,2017.3583,20709.2044
"3077",781,"10-4020-000217",29991,"2007-08-13","2007-08-08",FALSE,"2007-08-01",284,"SO51797","2007-08-08",0.9738,31.584,3.1163,35.6741
"3078",832,"10-4020-000230",29995,"2007-08-13","2007-08-08",FALSE,"2007-08-01",288,"SO51761","2007-08-08",3309.8017,101223.4606,10591.3654,115124.6277
"3079",839,"10-4020-000233",29996,"2007-08-13","2007-08-08",FALSE,"2007-08-01",277,"SO51748","2007-08-08",1618.7122,53853.9505,5179.8789,60652.5416
"3080",853,"10-4020-000236",29997,"2007-08-13","2007-08-08",FALSE,"2007-08-01",283,"SO51711","2007-08-08",3077.9738,101609.2864,9849.5162,114536.7764
"3081",858,"10-4020-000237",29593,"2007-08-13","2007-08-08",FALSE,"2007-08-01",275,"SO51777","2007-08-08",218.2523,7262.256,698.4074,8178.9157
"3082",890,"10-4020-000247",29869,"2007-08-13","2007-08-08",FALSE,"2007-08-01",290,"SO51742","2007-08-08",99.3627,3547.02,317.9605,3964.3432
"3083",892,"10-4020-000250",29868,"2007-08-13","2007-08-08",FALSE,"2007-08-01",282,"SO51812","2007-08-08",147.6326,5194.614,472.4243,5814.6709
"3084",893,"10-4020-000251",30002,"2007-08-13","2007-08-08",FALSE,"2007-08-01",277,"SO51866","2007-08-08",29.3055,977.376,93.7778,1100.4593
"3085",917,"10-4020-000255",30095,"2007-08-13","2007-08-08",FALSE,"2007-08-01",275,"SO51836","2007-08-08",1125.9777,37414.848,3603.1286,42143.9543
"3086",927,"10-4020-000257",29560,"2007-08-13","2007-08-08",FALSE,"2007-08-01",281,"SO51842","2007-08-08",1345.838,44628.9968,4306.6814,50281.5162
"3087",932,"10-4020-000258",30094,"2007-08-13","2007-08-08",FALSE,"2007-08-01",276,"SO51722","2007-08-08",1156.3723,38335.386,3700.3913,43192.1496
"3088",941,"10-4020-000259",29865,"2007-08-13","2007-08-08",FALSE,"2007-08-01",276,"SO51706","2007-08-08",231.7309,7728.264,741.539,8701.5339
"3089",942,"10-4020-000260",29561,"2007-08-13","2007-08-08",FALSE,"2007-08-01",279,"SO51760","2007-08-08",1482.611,42188.4683,4744.3553,48415.4346
"3090",947,"10-4020-000263",29608,"2007-08-13","2007-08-08",FALSE,"2007-08-01",289,"SO51850","2007-08-08",2139.0456,66845.6546,6844.9461,75829.6463
"3091",948,"10-4020-000264",30093,"2007-08-13","2007-08-08",FALSE,"2007-08-01",278,"SO51704","2007-08-08",833.9461,24026.606,2668.6276,27529.1797
"3092",953,"10-4020-000266",29609,"2007-08-13","2007-08-08",FALSE,"2007-08-01",287,"SO51837","2007-08-08",2226.3592,68473.2873,7124.3493,77823.9958
"3093",968,"10-4020-000270",30091,"2007-08-13","2007-08-08",FALSE,"2007-08-01",277,"SO51743","2007-08-08",83.1938,2698.176,266.22,3047.5898
"3094",1005,"10-4020-000280",29780,"2007-08-13","2007-08-08",FALSE,"2007-08-01",289,"SO51766","2007-08-08",242.3856,8126.436,775.6338,9144.4554
"3095",1008,"10-4020-000283",29779,"2007-08-13","2007-08-08",FALSE,"2007-08-01",290,"SO51724","2007-08-08",288.2999,8617.5497,922.5596,9828.4092
